Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,Extract,Tetratcycline concentration (ug/mL),Replicate,ChanStr 
MGaptamer,150,39426,10.951666666666666,L6,0.033407079646017704,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L7,0.03716814159292035,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L8,0.049557522123893805,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L9,0.04225663716814159,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L10,0.050663716814159286,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L11,0.0745575221238938,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L12,0.0754424778761062,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L13,0.051991150442477874,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L14,0.05641592920353983,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L15,0.05353982300884956,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L16,0.07278761061946902,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L17,0.07699115044247787,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L18,0.10663716814159292,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,39426,10.951666666666666,L19,0.06792035398230088,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L2,0.03827433628318584,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L3,0.037831858407079644,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L4,0.03672566371681416,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L5,0.03185840707964602,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L6,0.038495575221238934,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L7,0.029424778761061948,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L8,0.05353982300884956,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L9,0.037831858407079644,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L10,0.04070796460176991,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L11,0.049115044247787606,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L12,0.06814159292035397,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L13,0.02256637168141593,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L14,0.05508849557522124,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L15,0.04314159292035398,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L16,0.047787610619469026,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L17,0.0581858407079646,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L18,0.10730088495575221,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,39606,11.001666666666667,L19,0.09535398230088496,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L2,0.021460176991150444,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L3,0.030973451327433628,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L4,0.02610619469026549,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L5,0.034292035398230086,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L6,0.029867256637168143,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L7,0.033849557522123895,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L8,0.04579646017699115,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L9,0.03982300884955752,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L10,0.04424778761061947,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L11,0.046238938053097346,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L12,0.05508849557522124,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L13,0.06858407079646017,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L14,0.03584070796460177,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L15,0.08185840707964602,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L16,0.06548672566371681,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L17,0.0745575221238938,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L18,0.10221238938053097,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,39786,11.051666666666666,L19,0.08141592920353982,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L2,0.030309734513274338,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L3,0.037610619469026545,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L4,0.0411504424778761,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L5,0.04424778761061947,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L6,0.04668141592920354,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L7,0.037610619469026545,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L8,0.03716814159292035,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L9,0.03694690265486726,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L10,0.05088495575221239,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L11,0.07809734513274337,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L12,0.049115044247787606,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L13,0.06371681415929203,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L14,0.049557522123893805,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L15,0.03915929203539823,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L16,0.053982300884955745,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L17,0.06504424778761062,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L18,0.09048672566371682,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,39966,11.101666666666667,L19,0.08495575221238938,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L2,0.035176991150442476,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L3,0.038495575221238934,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L4,0.04048672566371682,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L5,0.020353982300884955,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L6,0.034292035398230086,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L7,0.037610619469026545,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L8,0.04314159292035398,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L9,0.04491150442477876,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L10,0.03893805309734513,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L11,0.048672566371681415,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L12,0.06991150442477875,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L13,0.06858407079646017,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L14,0.05376106194690265,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L15,0.04535398230088496,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L16,0.050221238938053095,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L17,0.08938053097345132,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L18,0.07986725663716814,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,40146,11.151666666666667,L19,0.07721238938053097,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L2,0.026327433628318585,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L3,0.04247787610619469,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L4,0.047566371681415934,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L5,0.044026548672566376,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L6,0.05486725663716814,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L7,0.035398230088495575,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L8,0.033849557522123895,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L9,0.03274336283185841,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L10,0.03252212389380531,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L11,0.06283185840707964,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L12,0.06880530973451328,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L13,0.04247787610619469,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L14,0.04513274336283186,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L15,0.05376106194690265,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L16,0.047345132743362835,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L17,0.06836283185840708,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L18,0.10398230088495575,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,40326,11.201666666666666,L19,0.08495575221238938,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L2,0.05641592920353983,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L3,0.03672566371681416,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L4,0.037831858407079644,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L5,0.03694690265486726,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L6,0.053982300884955745,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L7,0.03938053097345133,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L8,0.047123893805309736,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L9,0.03650442477876106,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L10,0.026327433628318585,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L11,0.05752212389380531,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L12,0.05597345132743363,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L13,0.04004424778761062,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L14,0.0415929203539823,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L15,0.05553097345132744,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L16,0.06637168141592921,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L17,0.07079646017699115,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L18,0.0926991150442478,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,40506,11.251666666666667,L19,0.07721238938053097,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L2,0.036061946902654865,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L3,0.033628318584070796,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L4,0.02057522123893805,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L5,0.047566371681415934,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L6,0.03871681415929203,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L7,0.03871681415929203,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L8,0.029646017699115047,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L9,0.03938053097345133,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L10,0.049115044247787606,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L11,0.04491150442477876,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L12,0.059292035398230095,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L13,0.060619469026548675,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L14,0.035176991150442476,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L15,0.04380530973451328,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L16,0.047345132743362835,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L17,0.0577433628318584,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L18,0.07146017699115044,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,40686,11.301666666666666,L19,0.08561946902654868,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L2,0.031194690265486723,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L3,0.036283185840707964,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L4,0.05287610619469026,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L5,0.04292035398230089,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L6,0.04004424778761062,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L7,0.0418141592920354,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L8,0.05641592920353983,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L9,0.030973451327433628,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L10,0.04004424778761062,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L11,0.05309734513274337,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L12,0.04601769911504425,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L13,0.0415929203539823,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L14,0.04203539823008849,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L15,0.048672566371681415,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L16,0.06504424778761062,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L17,0.05553097345132744,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L18,0.06238938053097345,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,40866,11.351666666666667,L19,0.08915929203539823,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L2,0.03893805309734513,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L3,0.04026548672566372,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L4,0.025442477876106196,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L5,0.04026548672566372,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L6,0.03584070796460177,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L7,0.033628318584070796,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L8,0.047566371681415934,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L9,0.04247787610619469,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L10,0.036061946902654865,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L11,0.0418141592920354,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L12,0.06415929203539823,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L13,0.04048672566371682,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L14,0.051106194690265484,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L15,0.0581858407079646,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L16,0.04424778761061947,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L17,0.06858407079646017,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L18,0.11238938053097344,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,41046,11.401666666666667,L19,0.08119469026548673,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L2,0.038495575221238934,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L3,0.03584070796460177,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L4,0.046238938053097346,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L5,0.04092920353982301,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L6,0.04004424778761062,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L7,0.03827433628318584,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L8,0.03185840707964602,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L9,0.04292035398230089,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L10,0.021460176991150444,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L11,0.035619469026548674,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L12,0.06592920353982301,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L13,0.03871681415929203,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L14,0.04336283185840708,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L15,0.05353982300884956,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L16,0.05176991150442478,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L17,0.07190265486725664,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L18,0.08982300884955752,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,41226,11.451666666666666,L19,0.07367256637168142,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L2,0.048451327433628316,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L3,0.03141592920353982,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L4,0.04491150442477876,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L5,0.0411504424778761,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L6,0.04070796460176991,uM,610,650,DAJ_MK_MY,0.2,2,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L7,0.02566371681415929,uM,610,650,DAJ_MK_MY,0.2,3,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L8,0.035176991150442476,uM,610,650,DAJ_MK_MY,2,1,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L9,0.028761061946902654,uM,610,650,DAJ_MK_MY,2,2,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L10,0.035176991150442476,uM,610,650,DAJ_MK_MY,2,3,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L11,0.06084070796460177,uM,610,650,DAJ_MK_MY,20,1,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L12,0.04314159292035398,uM,610,650,DAJ_MK_MY,20,2,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L13,0.059734513274336286,uM,610,650,DAJ_MK_MY,20,3,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L14,0.0581858407079646,uM,610,650,DAJ_MK_MY,200,1,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L15,0.04424778761061947,uM,610,650,DAJ_MK_MY,200,2,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L16,0.050442477876106194,uM,610,650,DAJ_MK_MY,200,3,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L17,0.07146017699115044,uM,610,650,DAJ_MK_MY,500,1,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L18,0.08672566371681416,uM,610,650,DAJ_MK_MY,500,2,MGaptamer150610650
MGaptamer,150,41406,11.501666666666667,L19,0.07057522123893806,uM,610,650,DAJ_MK_MY,500,3,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L2,0.03738938053097345,uM,610,650,DAJ_MK_MY,0,1,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L3,0.034734513274336284,uM,610,650,DAJ_MK_MY,0,2,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L4,0.027876106194690265,uM,610,650,DAJ_MK_MY,0,3,MGaptamer150610650
MGaptamer,150,41586,11.551666666666666,L5,0.03584070796460177,uM,610,650,DAJ_MK_MY,0.2,1,MGaptamer150610650
